venue	lon	lat	checkin_n	user_n	doy_mode	dow_mode	hour_mode	senti_avg
South Zone Police	-79.8971	40.4505	1	1	2014	41	1	0.000
Pittsburgh Medical Associates	-80.0402	40.4036	1	1	2015	124	1	0.000
Highlander Apts	-79.9208	40.4647	1	1	2014	359	4	0.000
Knit One	-79.9247	40.4284	1	1	2014	25	6	0.000
Tunnel Monster	-79.9080	40.4258	1	1	2014	113	3	0.000
Billy's	-79.9823	40.4645	1	1	2015	207	0	0.000
The Gateway Clipper "River Boat-ique	-80.0068	40.4360	1	1	2014	295	3	0.000
One Oxford Centre	-79.9988	40.4381	1	1	2015	160	2	0.000
HealthQuest Chiropractic	-80.0013	40.4420	1	1	2015	285	1	0.000
Kens	-79.9988	40.4199	1	1	2014	150	5	0.000
Dance Alloy	-79.9328	40.4596	1	1	2015	199	6	0.000
Slice on Broadway_1	-80.0302	40.4041	1	1	2015	309	4	0.000
P&G's Pamela's Diner	-79.9230	40.4376	1	1	2015	160	2	0.000
Cricket Wireless	-80.0580	40.4648	1	1	2014	59	5	0.000
CCAC Visual Art Center	-80.0165	40.4511	1	1	2015	33	1	0.000
AlphaLab_1	-79.9235	40.4620	1	1	2015	268	5	0.000
North Shore_3	-80.0200	40.4488	1	1	2014	74	6	0.000
Appliance Warehouse	-79.9937	40.4297	1	1	2014	191	4	0.000
Cupples Stadium	-79.9905	40.4285	1	1	2014	274	3	0.000
Duquesne Fishbowl	-79.9911	40.4370	1	1	2014	89	0	0.000
Majestic Clubhouse Store	-80.0058	40.4474	1	1	2014	132	1	0.000
Total Vision Care	-80.0031	40.4417	1	1	2014	113	3	0.634
Green Pepper	-79.9230	40.4341	1	1	2015	141	4	0.000
Magee Field	-79.9382	40.4259	1	1	2015	300	2	0.000
The Hughes Residence	-80.0367	40.3819	1	1	2014	188	1	0.000
Cindrich Villa In The Sky	-80.0032	40.4396	1	1	2014	26	0	0.000
Ohio Valley General Hospital	-80.0912	40.4722	1	1	2015	121	5	0.000
Clarks Parking	-80.0091	40.4484	1	1	2014	95	6	0.000
279 S	-80.0090	40.4861	1	1	2014	330	3	0.000
Mudbug	-80.0691	40.4731	1	1	2014	156	4	0.000
WPGH/WPMY	-80.0118	40.4961	1	1	2014	83	1	0.000
Comcast Spotlight	-80.0402	40.4245	1	1	2014	97	1	0.000
The Pittsburgh Cultural Trust	-79.9987	40.4429	1	1	2014	128	4	0.320
South Central Zone Desk	-79.8970	40.4505	1	1	2014	41	1	0.000
Hillman Library	-79.9539	40.4428	1	1	2014	53	6	0.000
Manchester Elementary School	-80.0266	40.4560	1	1	2015	99	4	0.000
Gay Pride Parade Route	-80.0017	40.4416	1	1	2014	166	0	0.211
Rite Aid_5	-80.0343	40.4065	1	1	2014	147	2	0.000
Rite Aid_8	-80.0328	40.3702	1	1	2014	145	0	0.000
Warrington Tire	-80.0002	40.4208	1	1	2014	150	5	0.000
Dave's Music Mine	-79.9859	40.4288	1	1	2015	106	4	0.000
White Funeral Home	-79.9000	40.4509	1	1	2014	177	4	-0.294
D&M Nails	-79.9246	40.4288	1	1	2014	97	1	0.000
Neighborhood Allies	-79.9968	40.4368	1	1	2014	287	2	0.000
Giant Eagle Supermarket_4	-80.0659	40.3925	1	1	2015	304	6	0.000
Essex Apartment	-79.9335	40.4581	1	1	2014	90	1	0.000
Aiken Elementary	-80.0431	40.4240	1	1	2014	134	3	0.000
Schenley Park Tennis Courts	-79.9421	40.4324	1	1	2014	158	6	0.000
Vallozzi's Pittsburgh	-80.0016	40.4411	1	1	2014	24	5	0.000
Tax Relief Attorneys	-80.0021	40.4559	1	1	2014	108	5	0.341
Brandon & KTs	-79.9073	40.4540	1	1	2014	47	0	0.000
Gulf	-79.9922	40.4217	1	1	2014	150	5	0.000
Dormont Pool	-80.0453	40.3970	1	1	2015	226	5	0.000
W N Grocery	-80.0209	40.4529	1	1	2014	156	4	0.000
Alder Street Barber	-79.9259	40.4573	1	1	2014	102	6	0.000
Devils and Dolls Nightclub	-79.9814	40.4289	1	1	2014	131	0	-0.291
Max And Erma's	-80.0638	40.3935	1	1	2014	135	4	0.000
Sushi & Rolls	-79.9980	40.4382	1	1	2014	31	5	0.000
Live Worship Shop Sign	-80.0611	40.4920	1	1	2014	138	0	0.239
Victory Baptist Church	-80.0284	40.4564	1	1	2014	70	2	0.000
Boondas Hometown Pizza	-79.8725	40.3681	1	1	2014	98	2	0.000
Mr Ribbs	-79.9810	40.4384	1	1	2014	133	2	0.000
Golden Palace	-80.0074	40.4305	1	1	2014	137	6	0.000
Tamarind Savoring India	-80.0721	40.3906	1	1	2014	147	2	0.000
Millvale Diner	-79.9743	40.4819	1	1	2014	130	6	0.000
BZ Bar and Grill	-80.0042	40.4482	1	1	2014	74	6	0.234
Top Gear Bicycle Shop	-79.9268	40.4593	1	1	2015	49	3	0.184
Chi-Chi's	-80.0395	40.4251	1	1	2014	97	1	0.000
Schenley Quadrangle	-79.9557	40.4432	1	1	2014	39	6	0.000
Karworski Tavern	-79.9717	40.4264	1	1	2014	327	0	0.000
Parkway West Clusterduck	-80.0733	40.4107	1	1	2015	249	0	0.000
Auto race	-79.8637	40.3882	1	1	2015	233	5	0.000
Hilltop Community Children'a Center	-79.9910	40.4181	1	1	2014	150	5	0.000
CoGo's_1	-79.9709	40.4283	1	1	2014	348	0	0.000
Westin Workout	-79.9948	40.4439	1	1	2014	168	2	0.000
West North Avenue	-80.0068	40.4554	1	1	2014	30	4	0.000
Party City	-79.8866	40.4878	1	1	2014	137	6	0.351
K & L Gates Building	-80.0000	40.4420	1	1	2014	90	1	0.000
Happy Fun Dolphin Playland	-80.0100	40.5008	1	1	2014	108	5	0.538
VA Pharmacy	-79.9619	40.4467	1	1	2014	73	5	0.000
FBA Overlook Featuring George And Squanto	-80.0252	40.4402	1	1	2014	88	6	0.000
Signatures Salon	-79.9328	40.4515	1	1	2014	142	4	0.000
Greg, Keith And Danny's New Years Party	-79.9484	40.5029	1	1	2014	136	5	0.213
Goodie's House	-80.0367	40.4021	1	1	2014	80	5	0.000
Italian Village Pizza_2	-79.9818	40.3803	1	1	2015	264	1	0.000
Fitness With A Twist	-79.9763	40.4292	1	1	2015	15	4	0.231
Manchester Youth Development Center	-80.0237	40.4556	1	1	2014	70	2	0.000
My Papi's Crib	-80.0463	40.3828	1	1	2014	66	5	0.000
Energy Innovation Center	-79.9898	40.4445	1	1	2015	198	5	0.439
Ryans	-79.9184	40.4961	1	1	2014	107	4	0.000
Shoveling Snow	-80.0055	40.4628	1	1	2014	38	5	0.000
Gateway Rehab Squirrel Hill	-79.9180	40.4378	1	1	2014	316	3	0.000
Verizon Wireless	-79.9583	40.4407	1	1	2014	137	6	0.000
WTAE-TV Channel 4	-79.8694	40.4357	1	1	2014	43	3	0.000
Inside A Box	-80.0666	40.4734	1	1	2014	156	4	0.000
Walmart_1	-79.8889	40.4882	1	1	2014	196	2	0.000
Three Rivers Nephrology	-79.9894	40.4387	1	1	2015	42	3	0.000
Home, Where The Heart Is	-79.9722	40.4139	1	1	2015	137	0	0.000
Pizza Perfectta	-79.9253	40.4571	1	1	2014	24	5	0.000
twelve_2	-79.9851	40.4281	1	1	2014	36	3	0.000
Matty's Cavern Of Trolls and Queens	-80.0068	40.4588	1	1	2014	317	4	0.000
Monongahela River	-80.0010	40.4360	1	1	2014	117	0	0.000
The Verve 360 Wellness	-80.0023	40.4429	1	1	2015	306	1	0.266
Mama Lena's Pizza House	-80.0618	40.4725	1	1	2014	156	4	0.000
Petland	-79.9183	40.4591	1	1	2015	157	6	0.000
The Apple	-80.0282	40.3947	1	1	2014	31	5	0.000
Kickball For Hope	-79.9154	40.4543	1	1	2014	214	6	0.420
Tailgate Party	-80.0010	40.4490	1	1	2014	299	0	0.310
CYF-LEXINGTON	-79.9068	40.4513	1	1	2014	47	0	0.000
Lillen's Pizza And Restaurant	-79.9996	40.4537	1	1	2014	39	6	0.000
DiSanto Pizza	-80.0046	40.4332	1	1	2015	206	6	0.000
Old Shell Gas Station	-79.9459	40.5025	1	1	2014	94	5	0.000
P.F. Chang's	-79.9161	40.4071	1	1	2014	88	6	0.000
Bedrock Cafe	-80.0247	40.4108	1	1	2014	109	6	0.000
3 Parkway Center	-80.0389	40.4249	1	1	2014	97	1	0.000
E. Carson St	-79.9762	40.4284	1	1	2014	221	6	0.000
Wood Street Art Gallery	-79.9284	40.4261	1	1	2014	25	6	0.000
PeerMont Palace	-80.0144	40.4708	1	1	2014	30	4	0.000
Restaurant	-79.9203	40.4758	1	1	2015	79	5	0.000
kotchey auto repair	-79.9185	40.4949	1	1	2014	107	4	0.000
Joe's Shoe Repair	-80.0027	40.4398	1	1	2014	139	1	0.000
Biergarten	-79.9955	40.4422	1	1	2015	135	5	0.000
Payless ShoeSource	-79.9775	40.4311	1	1	2015	157	6	0.000
Zaw's Asian Food	-79.9230	40.4333	1	1	2014	137	6	0.000
McClure's Gifts	-79.9072	40.4083	1	1	2014	66	5	0.000
Womancare Associates	-80.0388	40.4249	1	1	2014	97	1	0.000
Carnegie Library Squirrel Hill	-79.9226	40.4382	1	1	2015	211	4	0.000
71A	-79.9775	40.4382	1	1	2014	100	4	0.000
Mt Lebanon Swimming Pool	-80.0558	40.3735	1	1	2014	190	3	0.000
Giant Eagle_7	-79.8683	40.3838	1	1	2014	132	1	0.000
Teamster Temple	-79.9582	40.4742	1	1	2015	311	6	0.000
Bellefield Pool	-79.9515	40.4454	1	1	2015	63	3	0.000
Fox Chapel	-79.8910	40.4871	1	1	2014	109	6	0.000
Two Gateway Center	-80.0044	40.4420	1	1	2014	30	4	0.000
Three Rivers Youth	-79.9238	40.4631	1	1	2015	243	1	0.000
My Boo's Bed	-80.0462	40.3829	1	1	2014	66	5	0.000
East Parking Lot	-79.9886	40.4418	1	1	2014	103	0	0.000
1505 deusy	-80.0753	40.4504	1	1	2015	300	2	0.000
Reformed Presbyterian Home	-80.0100	40.4671	1	1	2014	135	4	0.000
Blue Lou's	-79.9829	40.4288	1	1	2014	82	0	0.000
Joyce Mays Notary Public	-80.0681	40.4733	1	1	2014	156	4	0.000
Szmidt's Old World Deli_2	-79.9420	40.4257	1	1	2014	93	4	0.000
Szmidt's Old World Deli_1	-79.9957	40.4526	1	1	2015	162	4	0.000
Frank Rocca Tailor	-80.0014	40.4565	1	1	2014	113	3	0.000
Wilkinsburg High School	-79.8827	40.4415	1	1	2014	91	2	0.000
Fudge Farm	-79.9162	40.4075	1	1	2015	225	4	0.000
Elm Grove Park	-79.9080	40.4811	1	1	2014	94	5	0.000
Schenley Park Ice Skating Rink	-79.9449	40.4317	1	1	2014	46	6	0.000
Civic Building	-79.9970	40.4368	1	1	2014	23	4	0.000
picklesburgh	-79.9990	40.4464	1	1	2015	199	6	0.000
Carnegie Music Hall Balcony	-79.9513	40.4441	1	1	2014	141	3	0.000
SS Slopes	-79.9673	40.4222	1	1	2014	310	4	0.000
Banksville Beer	-80.0433	40.4009	1	1	2014	147	2	0.000
American Legion Post 77	-79.9036	40.4903	1	1	2014	222	0	0.000
The Dead Horse Cantina & Music Hall	-80.0616	40.4655	1	1	2014	106	3	-0.264
Progressive Service Center	-79.8723	40.4346	1	1	2015	69	2	0.000
Steel City Showdown	-80.0043	40.4480	1	1	2014	117	0	0.000
Herschel Field	-80.0437	40.4402	1	1	2014	126	2	0.000
First Niagara Club	-79.9901	40.4399	1	1	2014	106	3	0.000
The Penthouse Club	-80.0304	40.4533	1	1	2014	36	3	0.000
Gymsport	-80.0968	40.3744	1	1	2014	81	6	0.000
Ten Forward	-79.9361	40.4539	1	1	2015	112	3	0.000
Grandview Promenade	-80.0102	40.4330	1	1	2014	145	0	0.000
Simmons Center	-79.9611	40.4400	1	1	2015	286	2	0.000
Brix	-79.9703	40.4264	1	1	2014	33	0	0.000
H's Bar & Grill	-79.8647	40.4667	1	1	2014	145	0	0.000
Learning Research and Development Center	-79.9588	40.4442	1	1	2015	306	1	0.000
Porter Hall	-79.9463	40.4417	1	1	2014	133	2	0.000
Holy Angels Church	-79.9328	40.3874	1	1	2014	299	0	0.000
la Cappellla	-79.8854	40.4882	1	1	2015	202	2	0.000
Games Unlimited	-79.9231	40.4332	1	1	2014	168	2	0.000
Aquinas Hall	-79.9641	40.4387	1	1	2014	100	4	0.000
South Zone Fire Dispatch	-79.8969	40.4507	1	1	2014	47	0	-0.255
North Way Christian Community	-79.9597	40.4397	1	1	2014	123	6	0.000
RiverCity Flats	-79.9785	40.4374	1	1	2014	100	4	0.000
Michaels Pizza Bar and Restaurant	-79.9680	40.4264	1	1	2014	327	0	0.000
Points Of View	-80.0213	40.4392	1	1	2014	87	5	0.000
Little Bangkok	-79.9843	40.4508	1	1	2014	43	3	0.000
Bistro To Go	-80.0011	40.4535	1	1	2014	156	4	0.000
Clark Building Parking Lot	-80.0087	40.4486	1	1	2014	207	6	0.000
The Pub Chip Shop	-79.9794	40.4287	1	1	2014	39	6	0.000
Ukrainian Festival	-80.0573	40.4737	1	1	2015	207	0	0.314
Peet's Coffee and Tea	-79.9576	40.4411	1	1	2014	76	1	0.000
Red Oak Cafe	-79.9579	40.4410	1	1	2014	143	5	0.000
Carnegie Learning	-79.9975	40.4390	1	1	2014	51	4	0.000
Jun Sushi	-80.0022	40.4413	1	1	2014	168	2	0.000
My Exerpeutic Bike_1	-80.0150	40.4586	1	1	2014	108	5	0.000
North Shore_2	-80.0200	40.4496	1	1	2014	46	6	0.000
Allegheny County 9-1-1 Center	-79.8977	40.4515	1	1	2014	41	1	0.000
Zips	-80.0420	40.4019	1	1	2014	130	6	0.000
Allegheny County Health Department	-79.9606	40.4654	1	1	2015	236	1	0.000
Pinkys Poolside Paradise	-79.9934	40.4188	1	1	2014	150	5	0.412
The Natural Choice	-79.9589	40.4410	1	1	2014	102	6	0.294
The Manor	-80.0654	40.5008	1	1	2015	119	3	0.000
Crossfit Pittsburgh	-79.9081	40.4773	1	1	2014	94	5	0.000
Portofinos pizza	-79.9743	40.3605	1	1	2014	138	0	0.000
Relationship Resolutions	-80.0450	40.4201	1	1	2015	120	4	0.000
Three Rivers Grace Church	-80.0412	40.4449	1	1	2014	315	2	0.219
Umi	-79.9295	40.4570	1	1	2015	99	4	0.000
BCD Travel	-80.0405	40.4243	1	1	2014	168	2	0.000
BP_2	-80.0634	40.4736	1	1	2014	156	4	0.000
Citiparks Pool_1	-79.9114	40.4821	1	1	2014	145	0	0.000
the cake and cookie spot	-79.9228	40.4334	1	1	2014	182	2	0.000
Shawshank Animal Penitentiary	-80.0367	40.3718	1	1	2014	223	1	0.000
Port Authority Mt. Lebanon Station	-80.0433	40.3825	1	1	2014	136	5	0.126
Whirl Publishing	-80.0267	40.4483	1	1	2014	154	2	0.000
Family	-79.9944	40.4190	1	1	2014	150	5	0.000
The Art Institute of Pittsburgh	-79.9997	40.4374	1	1	2014	32	6	0.000
Mt. Royal Inn	-79.9522	40.5084	1	1	2014	30	4	0.000
Pizza Vespucci	-79.9821	40.4375	1	1	2014	100	4	0.000
JT's Restaurant On Brownsville	-79.9825	40.3653	1	1	2014	117	0	0.000
Beechwood Gardens	-79.9240	40.4175	1	1	2014	34	1	0.000
Front Deck At Sparky's Place	-80.0032	40.4597	1	1	2014	36	3	0.000
Direct Energy	-79.9935	40.4452	1	1	2014	126	2	0.296
Caliban Book Shop	-79.9488	40.4449	1	1	2015	226	5	0.000
Vincenzo's Pizza and Pasta	-80.0419	40.3961	1	1	2015	207	0	0.000
Forms and Surfaces, Inc	-79.9459	40.5005	1	1	2014	93	4	0.000
Pornographic Bathroom_1	-80.0155	40.4569	1	1	2014	70	2	0.000
In The Blood Tattoo	-79.9774	40.4286	1	1	2014	165	6	0.000
BP_4	-79.8736	40.4372	1	1	2014	38	5	0.000
Food	-79.9503	40.4490	1	1	2015	16	5	0.000
Simpatico Espresso	-79.9970	40.4412	1	1	2015	300	2	0.000
squirrel hill farmers market_1	-79.9234	40.4355	1	1	2014	208	0	0.000
H&R Block_1	-79.9656	40.4262	1	1	2014	97	1	-0.367
Maurice's Master Barber Shop	-79.9873	40.4288	1	1	2015	162	4	0.000
Squaw Valley Park	-79.8816	40.4972	1	1	2014	222	0	0.000
Temple Emanuel of South Hills	-80.0732	40.3757	1	1	2014	63	2	0.000
Green Front Inn	-79.9714	40.4283	1	1	2015	157	6	0.000
G-Ridin	-79.9654	40.4347	1	1	2014	100	4	0.000
Whacky Wheel	-79.8631	40.3884	1	1	2015	158	0	0.000
My Bunker of Paradise	-80.0322	40.4803	1	1	2014	108	5	0.457
VB Club	-80.0680	40.4743	1	1	2014	156	4	0.000
Four Gateway Center	-80.0044	40.4408	1	1	2014	63	2	0.000
Northside Beer	-80.0069	40.4567	1	1	2014	186	6	0.000
Bend Yoga	-79.9989	40.4436	1	1	2015	208	1	0.000
Copies at Carson	-79.9846	40.4288	1	1	2015	56	3	0.000
East Liberty County Assistance Office	-79.9246	40.4619	1	1	2015	98	3	0.274
So a reunion	-79.9616	40.4725	1	1	2014	313	0	0.133
Franco's Trattoria	-80.0418	40.3894	1	1	2014	147	2	0.000
Stern Advertising	-80.0409	40.4255	1	1	2014	97	1	0.000
Holiday Inn Express & Suites Pittsburgh-South Side	-79.9890	40.4299	1	1	2015	248	6	0.197
Subway_7	-80.0027	40.4425	1	1	2015	114	5	0.000
Hospitality Group	-79.9128	40.4122	1	1	2014	345	4	0.231
Friendship Park	-79.9466	40.4626	1	1	2015	119	3	0.326
A&M Market	-79.8830	40.4359	1	1	2014	91	2	0.000
Hook Fish & Chicken_2	-79.9079	40.4585	1	1	2014	141	3	0.000
My Shower :P	-79.9920	40.3780	1	1	2014	159	0	0.385
Allegheny County Court of Common Pleas	-79.9964	40.4388	1	1	2014	83	1	0.000
UPMC Mercy South Side Outpatient Center	-79.9775	40.4257	1	1	2014	290	5	0.200
Braddock's Crossing	-79.8629	40.3848	1	1	2014	63	2	0.000
Costume World	-79.9868	40.4501	1	1	2015	299	1	0.000
Nakama Food Truck_2	-80.0814	40.4442	1	1	2015	233	5	0.000
Musik Express	-79.8660	40.3875	1	1	2015	200	0	0.000
Point Park University	-80.0019	40.4387	1	1	2015	219	5	0.000
Keystone Building	-79.9593	40.4413	1	1	2014	100	4	0.000
Blood Draw	-79.9617	40.4474	1	1	2014	73	5	0.000
Pittsburgh job corps	-79.9044	40.4766	1	1	2014	94	5	0.000
Head Board Shop	-79.9716	40.4282	1	1	2014	53	6	0.000
Scott Charter Township	-80.0745	40.3929	1	1	2014	340	6	0.000
South Side Tattoo	-79.9742	40.4284	1	1	2014	53	6	0.000
My Exerpeutic Bike_2	-79.8689	40.4278	1	1	2014	60	6	0.000
Fineview Park	-80.0056	40.4627	1	1	2014	36	3	0.000
Crescent School Early Childhood Center	-79.8811	40.4544	1	1	2014	87	5	0.000
Brentwood Fireworks	-79.9688	40.3816	1	1	2014	186	6	0.000
McKees Rocks	-80.0615	40.4734	1	1	2015	204	4	0.000
Hogs Bar And Grill	-79.9641	40.3607	1	1	2014	88	6	0.000
crafton childrens corner	-80.0388	40.4275	1	1	2014	97	1	0.000
Radiant Hall Studios	-79.9603	40.4735	1	1	2014	39	6	0.341
S & D Polish Deli	-79.9821	40.4523	1	1	2014	157	5	0.000
The Mac and Gold Truck	-79.8922	40.4380	1	1	2015	37	5	0.000
My Work	-79.8617	40.4433	1	1	2014	80	5	0.000
Big Romanus Softball Field	-79.9555	40.3821	1	1	2014	125	1	0.000
Rothrock's Kung Fu & Tai Chi	-79.9714	40.4281	1	1	2014	129	5	-0.343
Sesame Inn	-80.0041	40.4330	1	1	2014	137	6	0.000
The Exchange_3	-79.9955	40.4434	1	1	2014	95	6	0.000
The Golden Bone Pet Resort	-79.9087	40.4570	1	1	2014	47	0	0.000
Silky's Crows Nest	-79.9184	40.4924	1	1	2015	244	2	0.000
Hamnett Station	-79.8856	40.4371	1	1	2014	38	5	0.000
Davita Northside	-79.9973	40.4563	1	1	2015	233	5	0.000
Third Avenue Garage	-80.0024	40.4394	1	1	2014	327	0	0.000
District Court 05-2-10	-79.8904	40.4449	1	1	2014	54	0	0.000
Lacock St Underpass	-80.0030	40.4505	1	1	2014	207	6	0.000
Snow Lion Imports	-79.9488	40.4463	1	1	2014	129	5	0.000
Modular International Building 2	-80.0226	40.4590	1	1	2014	70	2	0.000
CVS_3	-79.9515	40.4520	1	1	2014	328	1	0.000
Turn 19 Serpentine Switchback	-79.9364	40.4354	1	1	2015	199	6	0.000
Bagels_2	-79.9546	40.4415	1	1	2015	178	6	0.000
M & W Rent House 2	-79.9808	40.4275	1	1	2014	68	0	0.000
Pittsburgh Recycling Drop Off	-79.9733	40.4612	1	1	2015	288	4	-0.208
Bagels_1	-80.0455	40.4185	1	1	2014	87	5	0.000
TMD	-79.9534	40.4556	1	1	2015	7	3	0.000
Skin Deep Tattoo Gallery	-79.9834	40.3647	1	1	2014	140	2	0.000
Animal, Inc	-80.0038	40.4381	1	1	2015	308	3	0.000
Banksville, PA	-80.0337	40.4084	1	1	2014	155	3	0.000
Hunan Kitchen	-79.8879	40.4268	1	1	2014	137	6	0.000
Hyperactive Warehouse	-80.0735	40.4187	1	1	2014	134	3	0.000
Pittsburgh Vintage Grand Prix Car Show	-79.9369	40.4373	1	1	2015	199	6	0.231
Market St. Deli	-80.0034	40.4405	1	1	2014	52	5	0.000
Jr's Bar	-79.9998	40.4537	1	1	2015	80	6	0.000
Asian House	-79.8675	40.3838	1	1	2014	137	6	0.000
Chan An Restaurant_2	-80.0707	40.4400	1	1	2014	156	4	0.000
Allegheny Cemetery_2	-79.9530	40.4727	1	1	2015	226	5	0.000
